序號,答案
20240322105016,1127.03
20240322110016,1126.99
20240322111016,937.77
20240322112016,667.75
20240322113016,440.3
20240322114016,175.73
20240322115016,241.16
20240322120016,381.74
20240322121016,316.76
20240322122016,517.39
20240322123016,225.52
20240322124016,108.71
20240322125016,159.6
20240322130016,154.44
20240322131016,73.1
20240322132016,73.06
20240322133016,57.4
20240322134016,37.96
20240322135016,37.38
20240322140016,17.41
20240322141016,12.31
20240322142016,17.21
20240322143016,9.83
20240322144016,6.85
20240322145016,5.34
20240322150016,7.62
20240322151016,6.16
20240322152016,3.27
20240322153016,1.83
20240322154016,3.28
20240322155016,0.99
20240322160016,5.48
20240322161016,2.13
20240322162016,1.9
20240322163016,0.67
20240322164016,0.0
20240322165016,0.0
20240414090016,1248.12
20240414091016,1379.98
20240414092016,1543.23
20240414093016,1494.24
20240414094016,1678.1
20240414095016,1660.77
20240414100016,1403.96
20240414101016,1432.48
20240414102016,1479.48
20240414103016,1595.49
20240414104016,1585.61
20240414105016,1343.38
20240414110016,1357.2
20240414111016,1516.25
20240414112016,1510.0
20240414113016,1408.73
20240414114016,1256.29
20240414115016,1208.92
20240414120016,1101.45
20240414121016,947.44
20240414122016,1265.63
20240414123016,1257.62
20240414124016,1094.0
20240414125016,979.97
20240414130016,748.33
20240414131016,815.26
20240414132016,534.18
20240414133016,342.42
20240414134016,300.41
20240414135016,447.51
20240414140016,236.24
20240414141016,95.07
20240414142016,101.96
20240414143016,98.06
20240414144016,134.4
20240414145016,98.75
20240414150016,31.1
20240414151016,40.88
20240414152016,35.74
20240414153016,28.17
20240414154016,26.69
20240414155016,27.24
20240414160016,28.61
20240414161016,40.16
20240414162016,27.87
20240414163016,27.61
20240414164016,29.21
20240414165016,21.22
20240422090016,1360.85
20240422091016,1374.3
20240422092016,1472.69
20240422093016,1395.4
20240422094016,1288.23
20240422095016,1243.73
20240422100016,1242.13
20240422101016,1116.86
20240422102016,1016.05
20240422103016,952.53
20240422104016,745.49
20240422105016,807.97
20240422110016,1418.31
20240422111016,1238.74
20240422112016,798.1
20240422113016,1288.04
20240422114016,1315.07
20240422115016,1187.44
20240422120016,985.84
20240422121016,674.88
20240422122016,399.32
20240422123016,246.53
20240422124016,186.96
20240422125016,146.12
20240422130016,157.12
20240422131016,59.25
20240422132016,27.18
20240422133016,25.57
20240422134016,35.28
20240422135016,79.6
20240422140016,131.9
20240422141016,61.09
20240422142016,40.62
20240422143016,44.77
20240422144016,39.06
20240422145016,30.76
20240422150016,60.0
20240422151016,16.58
20240422152016,2.87
20240422153016,2.04
20240422154016,1.85
20240422155016,1.77
20240422160016,3.07
20240422161016,1.45
20240422162016,0.19
20240422163016,0.5
20240422164016,0.25
20240422165016,0.73
20240513090016,0.49
20240513091016,4.47
20240513092016,4.41
20240513093016,7.1
20240513094016,7.11
20240513095016,4.79
20240513100016,1.11
20240513101016,2.9
20240513102016,3.23
20240513103016,6.62
20240513104016,9.17
20240513105016,15.38
20240513110016,5.12
20240513111016,8.42
20240513112016,10.95
20240513113016,8.76
20240513114016,10.79
20240513115016,14.55
20240513120016,6.37
20240513121016,12.54
20240513122016,12.08
20240513123016,7.61
20240513124016,5.51
20240513125016,5.51
20240513130016,3.02
20240513131016,3.05
20240513132016,3.38
20240513133016,8.87
20240513134016,9.95
20240513135016,8.23
20240513140016,12.86
20240513141016,14.43
20240513142016,9.93
20240513143016,9.58
20240513144016,10.02
20240513145016,9.22
20240513150016,2.1
20240513151016,5.09
20240513152016,5.19
20240513153016,3.3
20240513154016,2.69
20240513155016,2.56
20240513160016,1.35
20240513161016,1.43
20240513162016,0.86
20240513163016,0.56
20240513164016,0.41
20240513165016,0.2
20240517090016,1545.08
20240517091016,1576.47
20240517092016,1643.18
20240517093016,1582.2
20240517094016,1588.92
20240517095016,1764.03
20240517100016,1322.46
20240517101016,958.35
20240517102016,884.65
20240517103016,711.62
20240517104016,622.69
20240517105016,734.91
20240517110016,496.37
20240517111016,428.12
20240517112016,444.65
20240517113016,782.3
20240517114016,851.29
20240517115016,1041.83
20240517120016,349.08
20240517121016,35.76
20240517122016,26.84
20240517123016,27.91
20240517124016,19.75
20240517125016,20.19
20240517130016,4.22
20240517131016,11.9
20240517132016,11.11
20240517133016,8.08
20240517134016,7.18
20240517135016,8.83
20240517140016,8.78
20240517141016,16.24
20240517142016,14.37
20240517143016,15.77
20240517144016,14.3
20240517145016,8.17
20240517150016,2.16
20240517151016,4.38
20240517152016,6.67
20240517153016,14.39
20240517154016,18.54
20240517155016,32.01
20240517160016,25.08
20240517161016,17.28
20240517162016,11.19
20240517163016,8.25
20240517164016,6.59
20240517165016,4.66
20240519090016,142.09
20240519091016,169.43
20240519092016,147.15
20240519093016,88.02
20240519094016,56.57
20240519095016,91.71
20240519100016,198.97
20240519101016,315.97
20240519102016,229.61
20240519103016,215.81
20240519104016,207.16
20240519105016,284.33
20240519110016,91.25
20240519111016,147.38
20240519112016,126.53
20240519113016,155.28
20240519114016,105.56
20240519115016,122.21
20240519120016,184.68
20240519121016,216.66
20240519122016,155.9
20240519123016,68.03
20240519124016,52.93
20240519125016,51.55
20240519130016,31.38
20240519131016,63.43
20240519132016,79.78
20240519133016,71.9
20240519134016,54.15
20240519135016,43.23
20240519140016,57.4
20240519141016,64.28
20240519142016,62.41
20240519143016,67.59
20240519144016,79.54
20240519145016,65.45
20240519150016,159.91
20240519151016,136.98
20240519152016,110.82
20240519153016,114.19
20240519154016,109.1
20240519155016,74.58
20240519160016,88.6
20240519161016,58.68
20240519162016,42.22
20240519163016,24.74
20240519164016,21.16
20240519165016,13.68
20240608090016,1382.01
20240608091016,1162.78
20240608092016,832.24
20240608093016,910.96
20240608094016,1226.18
20240608095016,1412.8
20240608100016,655.83
20240608101016,653.78
20240608102016,728.07
20240608103016,734.89
20240608104016,1030.71
20240608105016,1230.9
20240608110016,1247.44
20240608111016,716.54
20240608112016,624.2
20240608113016,443.38
20240608114016,395.64
20240608115016,624.82
20240608120016,419.09
20240608121016,181.54
20240608122016,115.46
20240608123016,77.37
20240608124016,36.13
20240608125016,86.52
20240608130016,103.57
20240608131016,140.0
20240608132016,128.47
20240608133016,135.13
20240608134016,146.3
20240608135016,178.2
20240608140016,114.07
20240608141016,74.35
20240608142016,57.86
20240608143016,47.59
20240608144016,56.12
20240608145016,74.4
20240608150016,28.58
20240608151016,23.22
20240608152016,24.44
20240608153016,30.77
20240608154016,35.46
20240608155016,43.44
20240608160016,20.35
20240608161016,12.5
20240608162016,10.1
20240608163016,14.15
20240608164016,17.81
20240608165016,21.63
20240629090016,1478.47
20240629091016,1611.05
20240629092016,1590.07
20240629093016,1585.32
20240629094016,1545.53
20240629095016,1569.55
20240629100016,1513.83
20240629101016,1604.46
20240629102016,1582.66
20240629103016,1572.69
20240629104016,1397.56
20240629105016,1596.17
20240629110016,1496.79
20240629111016,1668.89
20240629112016,1608.05
20240629113016,1610.02
20240629114016,1296.42
20240629115016,1281.14
20240629120016,975.03
20240629121016,962.24
20240629122016,741.33
20240629123016,301.63
20240629124016,128.96
20240629125016,202.16
20240629130016,8.52
20240629131016,12.7
20240629132016,15.07
20240629133016,9.69
20240629134016,14.04
20240629135016,9.12
20240629140016,11.14
20240629141016,4.54
20240629142016,2.65
20240629143016,4.74
20240629144016,0.65
20240629145016,1.86
20240629150016,6.43
20240629151016,3.96
20240629152016,4.07
20240629153016,3.66
20240629154016,0.0
20240629155016,0.0
20240629160016,1.41
20240629161016,1.33
20240629162016,0.98
20240629163016,1.56
20240629164016,0.0
20240629165016,0.0
20240123090017,14.42
20240123091017,18.06
20240123092017,16.65
20240123093017,12.51
20240123094017,22.86
20240123095017,52.35
20240123100017,55.5
20240123101017,68.01
20240123102017,37.61
20240123103017,17.61
20240123104017,33.91
20240123105017,28.1
20240123110017,41.67
20240123111017,59.98
20240123112017,45.45
20240123113017,54.27
20240123114017,55.62
20240123115017,46.27
20240123120017,69.02
20240123121017,71.76
20240123122017,53.44
20240123123017,44.86
20240123124017,70.8
20240123125017,52.33
20240123130017,41.39
20240123131017,56.71
20240123132017,44.01
20240123133017,35.79
20240123134017,15.19
20240123135017,5.85
20240123140017,9.38
20240123141017,8.91
20240123142017,8.42
20240123143017,8.7
20240123144017,6.24
20240123145017,5.47
20240123150017,2.23
20240123151017,2.13
20240123152017,1.71
20240123153017,0.85
20240123154017,0.84
20240123155017,0.76
20240123160017,0.27
20240123161017,0.0
20240123162017,0.0
20240123163017,0.0
20240123164017,0.0
20240123165017,0.0
20240129090017,9.05
20240129091017,13.72
20240129092017,8.33
20240129093017,21.55
20240129094017,56.53
20240129095017,144.84
20240129100017,181.65
20240129101017,258.64
20240129102017,294.71
20240129103017,444.54
20240129104017,500.36
20240129105017,366.39
20240129110017,342.54
20240129111017,283.16
20240129112017,986.33
20240129113017,912.41
20240129114017,949.23
20240129115017,528.34
20240129120017,185.8
20240129121017,394.55
20240129122017,311.85
20240129123017,358.95
20240129124017,1036.37
20240129125017,1419.31
20240129130017,593.01
20240129131017,193.01
20240129132017,171.46
20240129133017,249.39
20240129134017,461.59
20240129135017,887.93
20240129140017,66.45
20240129141017,10.55
20240129142017,0.0
20240129143017,0.0
20240129144017,17.27
20240129145017,0.0
20240129150017,31.04
20240129151017,27.64
20240129152017,16.79
20240129153017,6.19
20240129154017,3.19
20240129155017,5.77
20240129160017,2.83
20240129161017,2.04
20240129162017,0.48
20240129163017,0.58
20240129164017,0.48
20240129165017,0.0
20240215090017,901.35
20240215091017,992.4
20240215092017,1140.49
20240215093017,1141.24
20240215094017,1053.92
20240215095017,980.37
20240215100017,992.7
20240215101017,1158.79
20240215102017,979.95
20240215103017,917.02
20240215104017,783.33
20240215105017,855.77
20240215110017,1328.07
20240215111017,1439.24
20240215112017,1083.55
20240215113017,1035.57
20240215114017,1031.18
20240215115017,932.51
20240215120017,767.08
20240215121017,1089.26
20240215122017,1085.42
20240215123017,914.51
20240215124017,1107.32
20240215125017,393.93
20240215130017,813.86
20240215131017,875.24
20240215132017,913.7
20240215133017,522.37
20240215134017,799.77
20240215135017,461.72
20240215140017,573.67
20240215141017,605.04
20240215142017,207.48
20240215143017,149.87
20240215144017,32.14
20240215145017,74.2
20240215150017,54.38
20240215151017,46.06
20240215152017,323.18
20240215153017,185.67
20240215154017,165.96
20240215155017,162.84
20240215160017,4.89
20240215161017,35.52
20240215162017,23.41
20240215163017,9.89
20240215164017,3.77
20240215165017,0.53
20240218090017,199.27
20240218091017,634.71
20240218092017,763.51
20240218093017,703.93
20240218094017,1207.68
20240218095017,1276.34
20240218100017,1269.69
20240218101017,1239.52
20240218102017,1298.56
20240218103017,1190.54
20240218104017,1190.56
20240218105017,886.16
20240218110017,878.54
20240218111017,1044.49
20240218112017,1294.55
20240218113017,934.24
20240218114017,1075.62
20240218115017,808.15
20240218120017,313.05
20240218121017,230.81
20240218122017,674.59
20240218123017,920.81
20240218124017,650.17
20240218125017,1033.68
20240218130017,905.69
20240218131017,267.1
20240218132017,37.92
20240218133017,17.78
20240218134017,15.34
20240218135017,20.03
20240218140017,35.74
20240218141017,4.45
20240218142017,7.1
20240218143017,9.54
20240218144017,10.15
20240218145017,6.71
20240218150017,6.6
20240218151017,6.48
20240218152017,6.78
20240218153017,5.57
20240218154017,8.17
20240218155017,9.17
20240218160017,4.87
20240218161017,0.49
20240218162017,0.22
20240218163017,0.44
20240218164017,1.29
20240218165017,0.71
20240305090017,966.83
20240305091017,933.45
20240305092017,918.64
20240305093017,864.15
20240305094017,730.12
20240305095017,830.72
20240305100017,1100.41
20240305101017,974.52
20240305102017,1005.8
20240305103017,959.62
20240305104017,1078.81
20240305105017,1005.7
20240305110017,724.9
20240305111017,458.69
20240305112017,599.62
20240305113017,694.78
20240305114017,452.49
20240305115017,598.3
20240305120017,311.49
20240305121017,467.34
20240305122017,405.87
20240305123017,662.35
20240305124017,867.58
20240305125017,522.31
20240305130017,357.96
20240305131017,447.78
20240305132017,399.96
20240305133017,467.13
20240305134017,556.68
20240305135017,393.88
20240305140017,456.01
20240305141017,480.47
20240305142017,515.4
20240305143017,254.91
20240305144017,386.44
20240305145017,348.95
20240305150017,25.78
20240305151017,20.17
20240305152017,18.13
20240305153017,32.92
20240305154017,23.67
20240305155017,20.24
20240305160017,6.44
20240305161017,5.0
20240305162017,4.27
20240305163017,5.72
20240305164017,13.19
20240305165017,27.12
20240309090017,9.06
20240309091017,17.85
20240309092017,36.55
20240309093017,44.62
20240309094017,75.89
20240309095017,138.34
20240309100017,189.94
20240309101017,127.75
20240309102017,132.93
20240309103017,128.0
20240309104017,146.93
20240309105017,137.9
20240309110017,28.56
20240309111017,31.61
20240309112017,62.46
20240309113017,82.54
20240309114017,67.64
20240309115017,55.91
20240309120017,10.27
20240309121017,17.23
20240309122017,43.18
20240309123017,37.85
20240309124017,15.26
20240309125017,8.36
20240309130017,2.86
20240309131017,6.01
20240309132017,2.42
20240309133017,3.81
20240309134017,0.0
20240309135017,0.0
20240309140017,6.04
20240309141017,5.93
20240309142017,4.69
20240309143017,4.44
20240309144017,3.46
20240309145017,8.68
20240309150017,9.92
20240309151017,4.57
20240309152017,9.19
20240309153017,7.6
20240309154017,3.51
20240309155017,5.53
20240309160017,7.29
20240309161017,4.51
20240309162017,2.46
20240309163017,1.2
20240309164017,0.48
20240309165017,0.7
20240311090017,162.86
20240311091017,222.69
20240311092017,225.37
20240311093017,796.83
20240311094017,813.66
20240311095017,622.37
20240311100017,391.88
20240311101017,461.66
20240311102017,620.83
20240311103017,602.81
20240311104017,629.9
20240311105017,586.74
20240311110017,138.05
20240311111017,105.23
20240311112017,75.72
20240311113017,112.53
20240311114017,110.93
20240311115017,29.08
20240311120017,35.82
20240311121017,37.88
20240311122017,83.9
20240311123017,187.59
20240311124017,76.15
20240311125017,66.0
20240311130017,301.01
20240311131017,373.95
20240311132017,147.4
20240311133017,128.22
20240311134017,140.39
20240311135017,29.61
20240311140017,13.54
20240311141017,20.36
20240311142017,14.6
20240311143017,16.69
20240311144017,11.57
20240311145017,8.63
20240311150017,6.28
20240311151017,6.6
20240311152017,5.61
20240311153017,3.21
20240311154017,4.17
20240311155017,4.32
20240311160017,4.03
20240311161017,1.51
20240311162017,0.93
20240311163017,0.42
20240311164017,0.6
20240311165017,0.14
20240403090017,905.81
20240403091017,1098.13
20240403092017,1100.38
20240403093017,1134.69
20240403094017,876.15
20240403095017,932.8
20240403100017,1011.77
20240403101017,1233.68
20240403102017,1229.29
20240403103017,1275.59
20240403104017,1294.62
20240403105017,1165.38
20240403110017,1245.74
20240403111017,1283.23
20240403112017,1058.04
20240403113017,1093.59
20240403114017,1285.78
20240403115017,1336.1
20240403120017,1129.71
20240403121017,1213.57
20240403122017,1287.7
20240403123017,1330.89
